image_src,title,price,description,Ref.,Material,Gemas,Tipo,url
https://robertojoyero.com/wp-content/uploads/0078261.jpg, Sortija oro amarillo corazon brillantes 0.26 ct,1.260 ,Realizada en oro amarillo de 18 quilates y diamantes blanco extra con un peso de 0.26 quilates.,0078261,ORO AMARILLO,DIAMANTES,"COMPROMISO,SAN VALENTIN",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-amarillo-corazon-brillantes-0-26-ct/
https://robertojoyero.com/wp-content/uploads/0077340.jpg, Sortija oro amarillo 3 brillantes 0.19 ct,1.420 ,Realizada en oro amarillo de 18 quilates y diamantes blanco extra con un peso de 0.19 quilates.,0077340,ORO AMARILLO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-amarillo-3-brillantes-0-19-ct/
https://robertojoyero.com/wp-content/uploads/0077341.jpg, Sortija oro rosa 3 brillantes 0.19 ct,1.420 ,Realizada en oro rosado de 18 quilates y diamantes blanco extra con un peso de 0.19 quilates.,0077341,ORO ROSA,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-rosa-3-brillantes-0-19-ct/
https://robertojoyero.com/wp-content/uploads/0077342.jpg, Sortija oro blanco 3 brillantes 0.19 ct,1.420 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.19 quilates.,0077342,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-3-brillantes-0-19-ct/
https://robertojoyero.com/wp-content/uploads/0074143.jpg, Anillo oro blanco y diamantes,3.385 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.42 quilates. Piedra central talla princesa.,0074143,ORO BLANCO,DIAMANTES,"COMPROMISO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-oro-blanco-y-diamantes-5/
https://robertojoyero.com/wp-content/uploads/0076518.jpg, Media alianza oro blanco y 7 brillantes 0.63 ct,2.080 ,Realizada en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.63 quilates.,0076518,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-y-7-brillantes-0-63-ct/
https://robertojoyero.com/wp-content/uploads/0076489.jpg, Sortija oro blanco y brillantes 0.04 ct,625 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.04 quilates.,0076489,ORO BLANCO,DIAMANTES,COMPROMISO,https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-04-ct/
https://robertojoyero.com/wp-content/uploads/0076970.jpg, Sortija oro blanco y brillantes 0.70 ct,2.015 ,Realizado en oro blanco de 18 quilates y diamantes blanco extra con un peso de 0.70 quilates.,0076970,ORO BLANCO,DIAMANTES,"ALIANZAS,COMPROMISO",https://robertojoyero.com/producto/joyeria/anillos/sortija-oro-blanco-y-brillantes-0-70-ct/
https://robertojoyero.com/wp-content/uploads/0077596.jpg, Media alianza oro blanco con 7 zafiros 0.61 ct,955 ,Realizada en oro blanco de 18 quilates y zafiros naturales con un peso de 0.61 quilates.,0077596,ORO BLANCO,ZAFIROS,"ALIANZAS,COMPROMISO,DIA DE LA MADRE",https://robertojoyero.com/producto/joyeria/anillos/media-alianza-oro-blanco-con-7-zafiros-0-61-ct/
https://robertojoyero.com/wp-content/uploads/0074243.jpg, Anillo solitario platino y brillante 0.25 ct,1.505 ,Realizado en platino de 950 mm. y un diamante blanco extra con un peso de 0.25 quilates.,0074243,PLATINO,DIAMANTES,"COMPROMISO,ESPECIAL PLATINO,SOLITARIOS",https://robertojoyero.com/producto/joyeria/anillos/anillo-solitario-platino-y-brillante-0-25-ct/
